speed_Kmph,fatigue,traffic,visibility,brakes_event,school_hours,weather,overspeeding,visibility_risk,rush_hours,fatigue_speed_risk,harsh_brake,weather_risk,accident_risk
47.35671185081931,2.1769979885723245,37.26768691289578,409.007552063455,2,9,clear,0,0.0024389794650544255,1,103.0954664446328,0,1.0,1
23.214523558654726,9.660214591302086,12.675700785249424,541.4932756653617,5,5,clear,0,0.0018433408207198727,0,224.2572792114424,0,1.0,1
34.96889748538363,1.3063438155735974,19.128971173935938,910.5170026909801,3,6,clear,0,0.0010970722400655175,0,45.68140296745802,0,1.0,1
31.194864097132925,3.7183678456641944,1.663939135865617,906.4272496496269,5,7,clear,0,0.00110201671857013,0,115.99397960864349,0,1.0,1
65.79032014236108,0.2583897222001119,26.223999418884357,811.5435438062381,3,8,clear,1,0.0012307032744554838,1,16.99954254504111,0,1.0,1
64.34270483983269,2.2177949193354642,17.419740635397776,889.5638089974977,5,6,Rainy,1,0.0011228841660719335,0,142.69892389008234,0,,1
38.71847340860036,7.804711383801549,38.69273037961691,480.84486636652156,4,5,clear,0,0.002075356758578262,0,302.18651017552077,0,1.0,1
47.42331995173524,2.0117523228887944,14.623221173335969,704.8827322799001,7,9,Rainy,0,0.0014166659053553318,1,95.40397407200187,0,,1
52.520527190159804,0.800634025289656,46.45422430524324,823.5715691060509,2,7,fog,1,0.0012127510060577734,0,42.04972109459247,0,2.0,1
52.36452600606707,4.744531798445233,35.41065900470695,408.21645562785557,4,9,Rainy,1,0.002443694495290305,1,248.44515874629755,0,,1
67.66032863241891,0.09969234734518495,23.066516282121036,516.3740411283949,2,5,clear,1,0.0019328376000832897,0,6.745216983512469,0,1.0,1
34.94795531619954,0.8476615442633317,18.995415168237166,826.0524210212826,3,5,Rainy,0,0.0012091132007873862,0,29.624037772175615,0,,1
33.3132985446433,8.07625869562975,28.001022706231954,403.9152236932972,2,6,clear,0,0.0024696527605922998,0,269.04681705128536,0,1.0,1
33.207359457804266,7.714733448596064,29.33432860634126,311.0177810543625,1,7,clear,0,0.0032049455534900145,0,256.18592674867546,0,1.0,1
41.446671118589606,9.15138820404896,6.64779218681587,874.4338413044766,8,5,clear,0,0.0011422907738064003,0,379.2945771717576,0,1.0,1
119.14689806956628,8.545154359107496,40.45908644269222,762.3601896359169,2,6,fog,1,0.001309997578570279,0,1018.1286354132908,0,2.0,1
50.90467804092781,6.831755632398181,17.06442806062779,828.7855737608405,1,5,Rainy,1,0.0012051306164165953,0,347.7683209215246,0,,1
42.65793996568755,0.5233285730066284,1.7935443868772238,666.5615515855442,5,6,Rainy,0,0.0014979892080735804,0,22.324118849645686,0,,1
45.05393316160316,7.828486179866575,26.95296404711455,532.1755500630983,3,9,clear,0,0.0018755548709644613,1,352.7040931042427,0,1.0,1
47.2274324737865,8.455108108405604,40.370956329927154,573.1100176508749,1,6,clear,0,0.0017418264256941,0,399.31304724829033,0,1.0,1
63.28354747302021,7.990821457719544,24.14738088644478,1023.191726081677,1,9,fog,1,0.0009763796899880953,1,505.6875290680233,0,2.0,1
46.9301586790945,5.084790353080261,34.730004326341074,631.6841502218499,3,8,clear,0,0.0015805674911396964,1,238.63001811998558,0,1.0,1
80.0433958705662,2.3290183864948166,50.24327269396216,1025.0329235554184,5,5,clear,1,0.0009746275943415063,0,186.42254070003196,0,1.0,1
55.670184787946795,8.453299756887267,20.912434520253903,425.7454212134296,1,8,clear,1,0.0023433174681911037,1,470.59675953381986,0,1.0,1
50.00611990282523,7.2716280974013845,7.053853246880293,589.2592416844765,1,7,clear,1,0.0016941708479586174,0,363.6259065274066,0,1.0,1
36.249401983654394,9.807611743888515,25.712565475870527,471.7795907999779,4,8,clear,0,0.0021151505256559963,1,355.52006060382445,0,1.0,1
51.04877845953003,1.5569259775593292,43.624507988512235,385.0889065598614,5,6,clear,1,0.002590077008195402,0,79.47916930631341,0,1.0,1
38.964675782467,2.256645830520551,26.724097930372604,552.2938417638187,5,6,fog,0,0.0018073579073501853,0,87.92947314208924,0,2.0,1
55.77290674160585,2.117981498815027,0.997135022755197,651.1682344012665,6,7,Rainy,1,0.0015333466845683858,0,118.12598461385709,0,,1
42.42759045052644,7.925397676213367,9.174240685152911,639.0987492622165,4,7,Rainy,0,0.001562258950127006,0,336.2555267639347,0,,1
36.89295546794664,1.8690729645011817,2.5633219882217486,1073.3689237450296,0,5,Rainy,0,0.0009307789697734417,0,68.9556256456851,0,,1
42.805984454687504,0.6665982982330609,24.4159385116298,612.3292697051025,2,6,fog,0,0.0016304455850946332,0,28.53439639168555,0,2.0,1
28.77549955241712,9.985608065856287,21.768023108885828,825.5834669060546,3,7,Rainy,0,0.001209799179438046,0,287.3408604296604,0,,1
43.54627227135102,0.24817211445149145,4.815311387636502,725.5547407612931,5,8,clear,0,0.0013763587846831575,1,10.806970466061534,0,1.0,1
53.01965928002143,8.352440601588656,44.448385609417016,875.6682021309175,1,6,clear,1,0.0011406824127638026,0,442.8435548528477,0,1.0,1
48.120598822579666,3.653668415506528,26.73142469171012,1214.1093046142323,4,7,fog,0,0.0008229712308206509,0,175.81671205331995,0,2.0,1
25.249003115973053,8.416154597578153,17.42102973749126,801.2379125607243,3,5,Rainy,0,0.0012465130160802596,0,212.4995136587617,0,,1
43.06093539069585,5.54620491211145,41.82947224133943,503.77216435717156,3,9,clear,0,0.001981091808565756,1,238.8247713839911,0,1.0,1
52.4988413189721,9.016312294863601,4.393154923430631,510.70180028699895,7,6,clear,1,0.0019542632045443822,0,473.3459484503414,0,1.0,1
35.58188497965136,9.261929864146266,32.06724952649437,745.764531532007,5,6,fog,0,0.0013391101984295824,0,329.5569231156504,0,2.0,1
46.38321572492332,0.09098181280775997,5.849048551478428,573.3512437900345,1,6,fog,0,0.0017410948627902161,0,4.220029050506922,0,2.0,1
51.173415806457555,0.7541217599278827,20.109044406828293,685.1999909899821,3,6,clear,1,0.0014573010975376115,0,38.5909863894871,0,1.0,1
29.37834501174111,2.503587295708555,25.013859777162548,662.1150415870562,5,9,fog,0,0.0015080339568329883,1,73.55125134033784,0,2.0,1
59.982148696632166,6.6931541636350165,54.3590763849637,639.55557460482,5,9,clear,1,0.001561144793122647,1,401.46976829263826,0,1.0,1
