speed_kmph,fatigue_score,traphic_density,visiblity,break_events,hour,weather,overspeeding,traphic_pressure,visiblity_risk,rush_hours,harsh_break,weather_risk,accident_risk
0.4231002419677439,8.569501298693881,0.545488148056962,740.5704999225084,1913,7,clear,0,0.23079616743343712,0.0013484894559647352,0,1,1.0,1
-6.815480767901594,6.842090751884866,0.14727380849832672,249.69669004417054,1913,8,fog,0,-1.003741809435968,0.003988883937094697,1,1,2.0,1
0.49906834410820916,8.824411913475817,0.45256450343558263,848.3766678991208,1913,6,fog,0,0.22586061733175017,0.0011773339647690542,0,1,2.0,1
4.802806767416142,2.0351110833188644,0.881197339555641,638.7648233135391,1913,5,clear,0,4.232220545846932,0.0015630743728932955,0,1,1.0,1
-2.6624354804989703,8.73361117841438,0.4211913798253908,749.7337644096302,1913,8,clear,0,-1.1213948737274386,0.0013320301382559905,1,1,1.0,1
6.574685226701479,0.5976227417838442,0.839566706475422,497.09659317583345,1913,9,clear,0,5.5198868218943735,0.0020076427217139976,1,1,1.0,1
-4.363459679570047,8.885992804371524,0.5902533652596944,876.4901969644835,1913,5,rain,0,-2.5755467600412083,0.001139613870854987,0,1,1.5,1
0.032739458591868775,3.290737794607279,0.19187671310235677,371.3348580850932,1913,7,clear,0,0.006281939703358494,0.0026857544446495544,0,1,1.0,1
7.676638666883065,3.145876334140665,0.5811062446978964,690.4867512246354,1913,9,clear,0,4.460942667615083,0.0014461593056251361,1,1,1.0,1
-3.4069995634980477,5.120885766986639,0.5059833291570635,732.6117629728872,1913,5,rain,0,-1.7238849815754043,0.0013631188190707324,0,1,1.5,1
5.26992741688537,9.406901877232318,0.398641335196384,391.12872396465195,1913,9,clear,0,2.100810901855215,0.0025501829855497757,1,1,1.0,1
9.873261811109046,0.4778136468140537,0.11963043951607033,954.0581393128073,1913,7,rain,0,1.1811426499202078,0.0010470566752297716,0,1,1.5,1
0.8552203446207511,3.522309750707453,0.4167086638472298,658.7283591911421,1913,8,clear,0,0.35637772710188065,0.0015157753734067866,1,1,1.0,1
-2.6350849369165346,8.565719886833357,0.07276237623962711,826.3609312285099,1913,9,rain,0,-0.19173504160329496,0.0012086623410113725,1,1,1.5,1
-3.863694014750118,3.960544774354667,0.09876905139875125,370.4639205659297,1913,8,clear,0,-0.381613392731902,0.0026920514877366505,1,1,1.0,1
6.5230135167366265,1.99156897597067,0.415916532932716,1035.7399936932734,1913,7,clear,0,2.713029166154341,0.0009645619982669028,0,1,1.0,1
6.383470996698245,4.247941813314117,0.3053814819684637,394.0603155562235,1913,7,rain,0,1.949393833074416,0.0025312590524109065,0,1,1.5,1
7.246545614343377,3.855525014916693,0.9255443258622235,768.5470707853801,1913,9,clear,0,6.706999175457293,0.0012994656700849052,1,1,1.0,1
-0.16419175327973543,9.154162014667035,0.37570580538027054,474.25012394710103,1913,9,clear,0,-0.061687794902761675,0.0021041551587502746,1,1,1.0,1
5.189034707635525,7.619343757430971,0.7578581220721001,398.10390963320447,1913,7,fog,0,3.932552098895608,0.0025056131394930402,0,1,2.0,1
-0.24419695563035107,5.0511555574400635,0.5302475263662427,803.3922168313976,1913,9,clear,0,-0.12948483166916078,0.0012431746343085294,1,1,1.0,1
-4.415275608041796,9.883705667215711,0.7040856686423355,830.2900282450202,1913,9,rain,0,-3.108732278728302,0.001202949591625864,1,1,1.5,1
5.620883925561765,4.652775312759233,0.2601159830153992,307.95018083945837,1913,9,clear,0,1.4620817477129544,0.003236767809239885,1,1,1.0,1
8.169351391391023,0.5823783082027523,0.9419049728383291,807.6550959745018,1913,9,clear,0,7.694752700414928,0.0012366211565079058,1,1,1.0,1
-5.103009863906599,2.622743218149849,0.530088496914424,752.2834638688358,1913,5,clear,0,-2.705046828497728,0.0013275215081239634,0,1,1.0,1
-5.1971548145033495,4.360704802193126,0.8313240712852497,357.82731584090993,1913,7,fog,0,-4.320519899492661,0.002786855838041497,0,1,2.0,1
0.1999096711506232,1.569026241461201,0.3650456934761135,840.1768186870255,1913,7,clear,0,0.07297616453776104,0.001188810696853104,0,1,1.0,1
4.780643028705,9.47565126324043,0.10021134905052453,347.00416946042793,1913,6,fog,0,0.4790746872355135,0.0028735287900443145,0,1,2.0,1
-5.669095968769767,7.668488978177731,0.6737116477208488,535.312731915811,1913,8,fog,0,-3.819335986207501,0.0018645837409598871,1,1,2.0,1
1.1350786847795293,2.6828720042777263,0.007759648337424485,587.7101316277265,1913,6,clear,0,0.008807811429195445,0.0016986288264397571,0,1,1.0,1
-2.952134770298759,5.908045335179159,0.4752929765655083,521.202018867054,1913,9,rain,0,-1.4031289221978303,0.0019149677019050118,1,1,1.5,1
3.5041454991250105,7.214491571095721,0.19280190266645925,652.1634053040262,1913,9,rain,0,0.6756059194514116,0.0015310104514115158,1,1,1.5,1
-3.989434107479452,9.41278928906798,0.6273755044353622,662.7078760045009,1913,5,clear,0,-2.50287323559156,0.0015066869569485394,0,1,1.0,1
3.859015001370896,8.816353491754107,0.9794198731378522,488.96450423620206,1913,5,clear,0,3.7795959830797514,0.002040964174657681,0,1,1.0,1
-0.7910740540885409,5.151922261382137,0.46440290632064596,832.5213952263551,1913,5,clear,0,-0.3673770898335743,0.001199729251974912,0,1,1.0,1
-4.685702618405213,7.746526197930176,0.8174982565256667,564.3403461268139,1913,5,rain,0,-3.830553721144013,0.001768845982514904,0,1,1.5,1
0.3184497771344424,5.62144753827585,0.507784186951121,703.2495257513261,1913,5,rain,0,0.16170376116697852,0.0014199512579481733,0,1,1.5,1
-9.689866572441764,5.527038900455401,0.4958400311040241,890.3372915299677,1913,5,clear,0,-4.804623742673368,0.001121909752349208,0,1,1.0,1
-2.7954728605246992,1.147419583381919,0.9304234931787778,824.8809631412316,1913,5,clear,0,-2.600973623975861,0.0012108282484154956,0,1,1.0,1
1.687005351623308,1.2613765801615207,0.8899658687466815,724.7894193702316,1913,5,fog,0,1.501377183337738,0.0013778101103591469,0,1,2.0,1
-8.858773895159477,5.295336150224575,0.7858004651879744,359.76597916198375,1913,5,clear,0,-6.961228647811401,0.00277187999357057,0,1,1.0,1
-12.855684265527056,2.688615449790066,0.2962557533167841,674.3734113637886,1913,7,rain,0,-3.8085704264864466,0.001480662376063472,0,1,1.5,1
-11.696836599065836,0.21036902460468632,0.5450084157239405,469.0550649431632,1913,5,clear,0,-6.3748743838386766,0.0021274103282365765,0,1,1.0,1
6.63564277750185,7.228392039002123,0.223897233305685,360.3614655125818,1913,8,rain,0,1.4857020590875154,0.0027673122217985423,1,1,1.5,1
-0.3837950638136468,0.3248659669016496,0.44391669804653977,639.1159739436682,1913,5,fog,0,-0.1703730374547151,0.0015622169117873045,0,1,2.0,1
-2.6623269700359358,5.952768411040545,0.4842130657597906,474.77790282254364,1913,9,clear,0,-1.2891335042160748,0.002101821026297183,1,1,1.0,1
4.725773678334148,5.391937941273143,0.8316400401693309,671.76056922105,1913,9,clear,0,3.930142611680978,0.001486412916794219,1,1,1.0,1
-2.0222484123455553,9.688146905778044,0.8960283653249931,830.4455984667584,1913,5,clear,0,-1.8119919391950505,0.001202724509990873,0,1,1.0,1
1.3423094993336602,4.842131393476416,0.41462006239647786,267.01780060199746,1913,5,clear,0,0.5565484483691071,0.003731095463636706,0,1,1.0,1
0.1287767546163141,0.6360143637779736,0.017704445073237207,415.87824792534707,1913,9,clear,0,0.002279920978814279,0.002398781910489789,1,1,1.0,1
-2.35499710376489,5.516879678064617,0.8617738397893546,325.5323039428817,1913,8,rain,0,-2.0294748968042784,0.003062484133805407,1,1,1.5,1
1.4707294194455294,8.410961706161014,0.1742786785013607,501.29066610228665,1913,6,clear,0,0.25631677965404026,0.001990879121365874,0,1,1.0,1
3.8663061071007228,9.968492842814399,0.6218819638903935,721.8379179053237,1913,7,clear,0,2.4043860348852197,0.0013834360030501036,0,1,1.0,1
-0.9245330850849391,4.303431736890725,0.024970900434131194,532.9725613290785,1913,9,rain,0,-0.023086423615716157,0.0018727554043431764,1,1,1.5,1
-2.3027778657730744,3.202987424967425,0.39950647526056426,505.99451392502834,1913,5,rain,0,-0.9199746684630458,0.0019724079305281686,0,1,1.5,1
-1.712562039997266,9.06653296951999,0.9859603021153498,863.4005705955955,1913,7,clear,0,-1.6885181863469843,0.0011568710549450156,0,1,1.0,1
-11.489562663928659,1.9124212907612137,0.1006936011038031,117.41887030597705,1913,5,rain,0,-1.1569254397387816,0.008444600065987339,0,1,1.5,1
1.4152977325445595,6.154289150329266,0.4236931519996423,856.881190948748,1913,6,rain,0,0.5996519573197512,0.0011656625772317958,0,1,1.5,1
-6.045556444942757,4.057144241809477,0.30714995018995217,626.4658200433407,1913,6,clear,0,-1.856892360934712,0.0015937123075977706,0,1,1.0,1
3.14859362059462,0.41082364955555284,0.9050881233882643,550.1013664861581,1913,9,clear,0,2.8497546913762455,0.0018145482134730231,1,1,1.0,1
-0.45212050337646936,3.4728847430569774,0.8693401079073552,482.0301528928998,1913,7,clear,0,-0.39304648719242763,0.0020702641315680464,0,1,1.0,1
0.5256054826522032,2.6522852250267457,0.23769876030622883,875.1720011261722,1913,7,rain,0,0.12493577163658576,0.0011413284135017641,0,1,1.5,1
3.501645853031012,6.860911539434868,0.08118778705043117,325.64348136256893,1913,6,rain,0,0.2842908778419072,0.003061441776914006,0,1,1.5,1
-4.632618831704674,9.487904976919182,0.6271383940611175,643.1359916136552,1913,5,rain,0,-2.9052931344125597,0.0015524672010561826,0,1,1.5,1
1.8462422167547845,2.6804718737863773,0.33636871188370976,741.2818533538027,1913,9,clear,0,0.6210181162751317,0.001347197153590333,1,1,1.0,1
1.3381052628133239,8.114659391516817,0.6720843906060631,277.506271256901,1913,8,clear,0,0.8993196601246586,0.0035905834202116602,1,1,1.0,1
-0.9239041632139662,0.5535981693840952,0.032119756067814476,467.33519517422485,1913,6,rain,0,-0.029675576352470846,0.002135222828230945,0,1,1.5,1
-4.640931003817689,5.381210100398132,0.13339923517748942,610.0364580750696,1913,6,clear,0,-0.619096646420778,0.0016365635581717512,0,1,1.0,1
2.97619182027582,0.7055006370989458,0.6863722327726434,414.55028376181434,1913,9,clear,0,2.0427754248423926,0.0024064476408183163,1,1,1.0,1
3.5172727220965805,9.340329911306393,0.21237065530249777,360.1884086664597,1913,5,clear,0,0.746965512869251,0.0027686381290365617,0,1,1.0,1
0.5680101298894203,7.663512805573902,0.8575876757624016,571.5166177821626,1913,7,rain,0,0.48711848710136785,0.0017466741906529096,0,1,1.5,1
-5.351512078573224,6.579499112045923,0.05859088771013543,738.3994973793334,1913,6,clear,0,-0.3135498432751172,0.0013524488501064952,0,1,1.0,1
-2.637245164627271,8.238963816246642,0.21548198278557462,532.5676178094008,1913,9,clear,0,-0.5682788171655535,0.001874176705298515,1,1,1.0,1
-0.3016636121003329,6.475197955701631,0.9985602484850686,792.3828378941034,1913,9,rain,0,-0.30122929145781174,0.0012604255502354019,1,1,1.5,1
3.4424727499104675,9.68944397174291,0.43307610258679263,437.6808909239449,1913,9,rain,0,1.4908526817924637,0.0022795613410326833,1,1,1.5,1
-7.917447005565583,7.139579478647715,0.7029656635446435,367.0403605267345,1913,7,rain,0,-5.56569338784696,0.002717093306203736,0,1,1.5,1
-2.8190173215218834,9.246586095822467,0.18266304885701368,973.427679004112,1913,6,rain,0,-0.5149302987299196,0.0010262434263177166,0,1,1.5,1
-2.013362799711012,5.17131892010638,0.6098687349855377,407.13564710595216,1913,9,clear,0,-1.2278870237266954,0.0024501657894645985,1,1,1.0,1
-0.4161078970151466,1.1706441298186265,0.7261060683694185,391.21405367957186,1913,7,clear,0,-0.302138469119135,0.0025496281701750867,0,1,1.0,1
-6.506626420124234,5.281777214230171,0.31447663586651053,281.8344728034278,1913,5,rain,0,-2.046181987440826,0.0035356369048231543,0,1,1.5,1
-1.0876638918666661,1.268728280630933,0.8288971119758778,827.7908357590676,1913,8,clear,0,-0.901561458768723,0.0012065770479763166,1,1,1.0,1
-1.5524178215629483,5.92493479176405,0.6034175784722833,398.9003973122883,1913,6,rain,0,-0.9367562026647314,0.002500622671847672,0,1,1.5,1
-5.187959357448283,4.824930605276629,0.3891230096150302,547.3633401309172,1913,7,rain,0,-2.018754358930734,0.0018236084121911911,0,1,1.5,1
-0.5898379208434207,6.225753978327817,0.5576423933431586,556.0994725088889,1913,8,clear,0,-0.32891862986367765,0.0017950115721641513,1,1,1.0,1
-2.7058454839275092,0.10046981054831594,0.5767608474359243,771.6637926812392,1913,8,clear,0,-1.5606257343406988,0.001294223968396236,1,1,1.0,1
2.4779307125485364,1.948404916553641,0.16553529269386602,601.8057971330301,1913,7,clear,0,0.410184985776842,0.0016589090628458493,0,1,1.0,1
-4.426637805021693,4.913304319121309,0.40273236986696614,1104.5537574748892,1913,7,clear,0,-1.7827503337590918,0.0009045240841874787,0,1,1.0,1
0.44917061064227576,9.505035615891348,0.3434305880194931,648.5933506704652,1913,7,clear,0,0.15425892693395155,0.0015394246246022523,0,1,1.0,1
-4.041944186146341,3.836090403551584,0.40090272257912607,864.2514991300513,1913,9,fog,0,-1.620426428738938,0.0011557333341871451,1,1,2.0,1
-2.998771190794063,4.243720260536347,0.7611105884852579,709.9330458791892,1913,5,clear,0,-2.282396505757907,0.0014066022191489642,0,1,1.0,1
1.4864581385270283,7.146960890066222,0.48253840746667265,570.0278331099271,1913,9,rain,0,0.717273142930707,0.0017512281223733145,1,1,1.5,1
1.1735886642107778,6.0379275728611805,0.9403161532392643,486.34541595519767,1913,8,clear,0,1.1035443782158851,0.0020519327098624672,1,1,1.0,1
-2.085110912891802,2.989261500983332,0.2936764133584362,635.292684751915,1913,8,clear,0,-0.6123478943525991,0.0015716037980067167,1,1,1.0,1
-1.3470530916633394,4.108163955674278,0.415703578284929,738.3782073266317,1913,8,clear,0,-0.5599747903442266,0.001352487793244134,1,1,1.0,1
-7.26803222554762,2.1769979885723245,0.7869568104790414,459.3727479681098,1913,7,rain,0,-5.719627458675844,0.002172152900912524,0,1,1.5,1
7.013821552903501,9.660214591302086,0.5460245933207503,698.1862734124688,1913,6,clear,0,3.829719061048447,0.0014302340277925808,0,1,1.0,1
3.437281989390141,1.3063438155735974,0.5470281464244477,800.6830255644097,1913,9,clear,0,1.8802899953942271,0.0012473757933142828,1,1,1.0,1
3.2572402543555334,3.7183678456641944,0.053340163005183516,1120.5887302889666,1913,6,rain,0,0.17374172611436958,0.0008915924108316955,0,1,1.5,1
-7.975161084781076,0.2583897222001119,0.3985996627184558,872.3387318500054,1913,5,clear,0,-3.178896518519091,0.0011450310899205013,0,1,1.0,1
-2.9774499624464337,2.2177949193354642,0.2707337324217325,967.8142799602891,1913,5,clear,0,-0.8060961414320702,0.0010321895751175232,0,1,1.0,1
-1.6727301446181135,7.804711383801549,0.9993351228311154,531.4336803049963,1913,9,clear,0,-1.671617984535252,0.001878168186932062,1,1,1.0,1
-9.65530746017006,2.0117523228887944,0.30835507063231027,720.3550473864284,1913,8,clear,0,-2.9772630138574114,0.0013862798959030532,1,1,1.0,1
4.449750480380433,0.800634025289656,0.8844965347938635,918.3682266278217,1913,5,clear,0,3.9357888805938224,0.0010877034587848766,0,1,1.0,1
7.26942244274068,4.744531798445233,0.6762337350404775,411.9344168327623,1913,6,clear,0,4.915828690041602,0.002421692063524456,0,1,1.0,1
10.30967478001807,0.09969234734518495,0.34091640919209043,438.6099826655739,1913,6,clear,0,3.5147373059420155,0.002274743612364084,0,1,1.0,1
-5.229419137588682,0.8476615442633317,0.5435343783741237,770.9400429831051,1913,7,fog,0,-2.84236908020701,0.0012954373971009122,0,1,2.0,1
0.5866174841713688,8.07625869562975,0.8405358799491938,391.54455653908155,1913,8,fog,0,0.49307304325156376,0.002547481510931207,1,1,2.0,1
6.614091345752106,7.714733448596064,0.8833682980309119,345.72711890312246,1913,7,rain,0,5.842678615118022,0.00288411244890079,0,1,1.5,1
-1.268092394734769,9.15138820404896,0.16039387500614521,972.1121360297132,1913,9,fog,0,-0.20339425305733191,0.001027630797083663,1,1,2.0,1
-2.8349395692133887,8.545154359107496,0.3395731412081696,841.1838966036572,1913,5,clear,0,-0.9626693346531255,0.0011873891249082065,0,1,1.0,1
-9.330088367722455,6.831755632398181,0.33522318021357167,736.5695555326332,1913,7,rain,0,-3.1276618943015735,0.0013558043339761407,0,1,1.5,1
5.663112288858746,0.5233285730066284,0.04204479607594469,568.1607717097581,1913,7,clear,0,0.23810440134024236,0.0017569728092749635,0,1,1.0,1
-0.09630378036682466,7.828486179866575,0.5982377598518965,495.43115040243134,1913,9,rain,0,-0.05761255783191824,0.002014378024403487,1,1,1.5,1
-3.6467092948153117,8.455108108405604,0.854820052992188,709.0915588882395,1913,6,clear,0,-3.117280232641129,0.0014082690992210326,0,1,1.0,1
1.4192864491443002,7.990821457719544,0.3815743878255178,792.7276672468464,1913,6,clear,0,0.5415633579812892,0.0012598779672990832,0,1,1.0,1
0.7650268658933247,5.084790353080261,0.740035944984177,648.362416673561,1913,9,rain,0,0.5661473796396498,0.0015399720931227022,1,1,1.5,1
0.8412955117729575,2.3290183864948166,0.6277004136007399,1013.3937859716,1913,6,rain,0,0.5280815407003315,0.0009858104552978768,0,1,1.5,1
-1.0854903116333763,8.453299756887267,0.3756487354930008,488.44216311456813,1913,9,rain,0,-0.4077630629549812,0.002043142326841018,1,1,1.5,1
8.111790793816828,7.2716280974013845,0.14105979949229708,569.6515343853551,1913,6,clear,0,1.144247582899263,0.0017523829162697216,0,1,1.0,1
-0.6682986663121105,9.807611743888515,0.7093238527759673,551.2175149457216,1913,9,clear,0,-0.4740401847935468,0.0018108806275336843,1,1,1.0,1
8.096610381616523,1.5569259775593292,0.8545651689412405,429.0475398342682,1913,6,clear,0,6.919081218617526,0.002325324312715241,0,1,1.0,1
2.8205846320009886,2.256645830520551,0.6858544924014919,494.7534536915483,1913,7,clear,0,1.9345106410564867,0.002017131686231656,0,1,1.0,1
131.90114918109637,2.117981498815027,0.017878484034818065,676.4973449183929,1913,7,clear,1,2.3581925898083873,0.0014760205445830254,0,1,1.0,1
-0.5663737663907764,7.925397676213367,0.21623289439099125,683.2642142861091,1913,6,clear,0,-0.12246863881380471,0.0014614237879490705,0,1,1.0,1
4.869783467729603,1.8690729645011817,0.06947998488353191,1081.405098130391,1913,9,clear,0,0.3383524817239264,0.0009238685236491152,1,1,1.0,1
0.5649588378899764,0.6665982982330609,0.5703860995762268,726.6475859853216,1913,7,clear,0,0.3222446679651814,0.0013742916478529654,0,1,1.0,1
